Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping_Days,Profit_Margin,Order_Year,Order_Month,High_Discount
7489,US-2015-134558,2015-12-19,2015-12-24,second class,PM-19135,Peter McVee,home office,united states,dover,new hampshire,3820,east,FUR-TA-10003473,furniture,tables,Bretford Rectangular Conference Table Tops,1053.164,4,0.3,-105.3164,5,-0.1,2015,12,yes
7490,CA-2017-157196,2017-11-05,2017-11-09,standard class,AA-10645,Anna Andreadi,consumer,united states,san diego,california,92105,west,OFF-PA-10003172,office supplies,paper,Xerox 1996,12.96,2,0.0,6.2208,4,0.4799999999999999,2017,11,no
7491,CA-2015-108672,2015-09-10,2015-09-16,standard class,FA-14230,Frank Atkinson,corporate,united states,los angeles,california,90032,west,FUR-FU-10003799,furniture,furnishings,"Seth Thomas 13 1/2"" Wall Clock",106.68,6,0.0,33.0708,6,0.30999999999999994,2015,9,no
7492,US-2017-118598,2017-11-16,2017-11-16,same day,CM-12190,Charlotte Melton,consumer,united states,utica,new york,13501,east,TEC-PH-10002583,technology,phones,iOttie HLCRIO102 Car Mount,119.94,6,0.0,5.997,0,0.05,2017,11,no
7493,US-2017-160836,2017-09-11,2017-09-16,standard class,CC-12475,Cindy Chapman,consumer,united states,houston,texas,77070,central,OFF-PA-10004239,office supplies,paper,Xerox 1953,10.272,3,0.2,3.21,5,0.3125,2017,9,no
7494,US-2017-160836,2017-09-11,2017-09-16,standard class,CC-12475,Cindy Chapman,consumer,united states,houston,texas,77070,central,FUR-TA-10002855,furniture,tables,Bevis Round Conference Table Top & Single Column Base,512.19,5,0.3,-65.853,5,-0.12857142857142856,2017,9,yes
7495,US-2017-160836,2017-09-11,2017-09-16,standard class,CC-12475,Cindy Chapman,consumer,united states,houston,texas,77070,central,OFF-AP-10001626,office supplies,appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",1.556,2,0.8,-4.2012,5,-2.6999999999999997,2017,9,yes
7496,CA-2017-121048,2017-07-14,2017-07-18,standard class,TC-21295,Toby Carlisle,consumer,united states,westminster,california,92683,west,OFF-BI-10004022,office supplies,binders,Acco Suede Grain Vinyl Round Ring Binder,4.448,2,0.2,1.4456,4,0.32499999999999996,2017,7,no
7497,CA-2017-121048,2017-07-14,2017-07-18,standard class,TC-21295,Toby Carlisle,consumer,united states,westminster,california,92683,west,FUR-FU-10003601,furniture,furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,0.0,49.8042,4,0.18,2017,7,no
7498,CA-2017-121048,2017-07-14,2017-07-18,standard class,TC-21295,Toby Carlisle,consumer,united states,westminster,california,92683,west,OFF-FA-10000490,office supplies,fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,0.0,2.3312,4,0.47,2017,7,no
7499,CA-2017-121048,2017-07-14,2017-07-18,standard class,TC-21295,Toby Carlisle,consumer,united states,westminster,california,92683,west,OFF-AR-10004042,office supplies,art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",71.92,4,0.0,20.8568,4,0.29,2017,7,no
7500,CA-2017-121048,2017-07-14,2017-07-18,standard class,TC-21295,Toby Carlisle,consumer,united states,westminster,california,92683,west,FUR-FU-10002960,furniture,furnishings,"Eldon 200 Class Desk Accessories, Burgundy",18.84,3,0.0,7.9128,4,0.42,2017,7,no
7501,CA-2017-121048,2017-07-14,2017-07-18,standard class,TC-21295,Toby Carlisle,consumer,united states,westminster,california,92683,west,TEC-AC-10000991,technology,accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,140.97,3,0.0,19.7358,4,0.14,2017,7,no
7502,CA-2017-121048,2017-07-14,2017-07-18,standard class,TC-21295,Toby Carlisle,consumer,united states,westminster,california,92683,west,TEC-PH-10004977,technology,phones,GE 30524EE4,470.376,3,0.2,52.9173,4,0.1125,2017,7,no
7503,US-2017-120147,2017-03-30,2017-03-30,same day,TB-21400,Tom Boeckenhauer,consumer,united states,los angeles,california,90036,west,OFF-AR-10000817,office supplies,art,Manco Dry-Lighter Erasable Highlighter,6.08,2,0.0,2.0672,0,0.34,2017,3,no
7504,US-2017-120147,2017-03-30,2017-03-30,same day,TB-21400,Tom Boeckenhauer,consumer,united states,los angeles,california,90036,west,TEC-PH-10002447,technology,phones,AT&T CL83451 4-Handset Telephone,164.792,1,0.2,18.5391,0,0.1125,2017,3,no
7505,CA-2016-158043,2016-01-31,2016-02-04,second class,JK-15325,Jason Klamczynski,corporate,united states,atlantic city,new jersey,8401,east,OFF-EN-10003134,office supplies,envelopes,Staple envelope,23.36,2,0.0,11.68,4,0.5,2016,1,no
7506,US-2017-106579,2017-06-08,2017-06-13,standard class,BW-11200,Ben Wallace,consumer,united states,skokie,illinois,60076,central,OFF-BI-10000309,office supplies,binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,4,0.8,-18.8728,5,-1.55,2017,6,yes
7507,CA-2014-115889,2014-11-02,2014-11-06,standard class,SH-20395,Shahid Hopkins,consumer,united states,san francisco,california,94122,west,TEC-PH-10001615,technology,phones,AT&T CL82213,46.384,2,0.2,5.2182,4,0.1125,2014,11,no
7508,CA-2014-115889,2014-11-02,2014-11-06,standard class,SH-20395,Shahid Hopkins,consumer,united states,san francisco,california,94122,west,OFF-ST-10003208,office supplies,storage,Adjustable Depth Letter/Legal Cart,362.92,2,0.0,105.2468,4,0.29,2014,11,no
7509,US-2017-161935,2017-07-14,2017-07-18,standard class,JL-15835,John Lee,consumer,united states,columbus,ohio,43229,east,OFF-PA-10000605,office supplies,paper,Xerox 1950,9.248,2,0.2,3.3524,4,0.3625,2017,7,no
7510,US-2017-161935,2017-07-14,2017-07-18,standard class,JL-15835,John Lee,consumer,united states,columbus,ohio,43229,east,TEC-PH-10000560,technology,phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1889.946,9,0.4,-377.9892,4,-0.2,2017,7,yes
7511,US-2017-161935,2017-07-14,2017-07-18,standard class,JL-15835,John Lee,consumer,united states,columbus,ohio,43229,east,OFF-ST-10003455,office supplies,storage,"Tenex File Box, Personal Filing Tote with Lid, Black",62.04,5,0.2,4.653,4,0.075,2017,7,no
7512,US-2017-161935,2017-07-14,2017-07-18,standard class,JL-15835,John Lee,consumer,united states,columbus,ohio,43229,east,FUR-FU-10002937,furniture,furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,5,0.2,148.845,4,0.375,2017,7,no
7513,US-2017-161935,2017-07-14,2017-07-18,standard class,JL-15835,John Lee,consumer,united states,columbus,ohio,43229,east,OFF-ST-10001837,office supplies,storage,"SAFCO Mobile Desk Side File, Wire Frame",239.456,7,0.2,17.9592,4,0.075,2017,7,no
7514,US-2017-161935,2017-07-14,2017-07-18,standard class,JL-15835,John Lee,consumer,united states,columbus,ohio,43229,east,OFF-AR-10004757,office supplies,art,Crayola Colored Pencils,13.12,5,0.2,2.132,4,0.1625,2017,7,no
7515,US-2017-167920,2017-12-09,2017-12-12,second class,JL-15835,John Lee,consumer,united states,richmond,kentucky,40475,south,OFF-BI-10004236,office supplies,binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",29.36,2,0.0,13.5056,3,0.45999999999999996,2017,12,no
7516,US-2017-167920,2017-12-09,2017-12-12,second class,JL-15835,John Lee,consumer,united states,richmond,kentucky,40475,south,OFF-AP-10000159,office supplies,appliances,Belkin F9M820V08 8 Outlet Surge,214.9,5,0.0,62.321,3,0.29,2017,12,no
7517,US-2017-167920,2017-12-09,2017-12-12,second class,JL-15835,John Lee,consumer,united states,richmond,kentucky,40475,south,OFF-BI-10003274,office supplies,binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.4824,3,0.47000000000000003,2017,12,no
7518,US-2017-167920,2017-12-09,2017-12-12,second class,JL-15835,John Lee,consumer,united states,richmond,kentucky,40475,south,TEC-AC-10001013,technology,accessories,Logitech ClearChat Comfort/USB Headset H390,146.45,5,0.0,48.3285,3,0.33,2017,12,no
7519,US-2017-167920,2017-12-09,2017-12-12,second class,JL-15835,John Lee,consumer,united states,richmond,kentucky,40475,south,OFF-ST-10004963,office supplies,storage,Eldon Gobal File Keepers,15.14,1,0.0,0.6056,3,0.04,2017,12,no
7520,US-2017-167920,2017-12-09,2017-12-12,second class,JL-15835,John Lee,consumer,united states,richmond,kentucky,40475,south,OFF-LA-10004409,office supplies,labels,Avery 492,5.76,2,0.0,2.6496,3,0.46,2017,12,no
7521,US-2017-167920,2017-12-09,2017-12-12,second class,JL-15835,John Lee,consumer,united states,richmond,kentucky,40475,south,TEC-CO-10001046,technology,copiers,Canon Imageclass D680 Copier / Fax,1399.98,2,0.0,629.991,3,0.45,2017,12,no
7522,CA-2016-162383,2016-09-05,2016-09-11,standard class,MD-17350,Maribeth Dona,consumer,united states,lancaster,ohio,43130,east,OFF-BI-10002824,office supplies,binders,Recycled Easel Ring Binders,8.952,2,0.7,-7.46,6,-0.8333333333333334,2016,9,yes
7523,CA-2016-162383,2016-09-05,2016-09-11,standard class,MD-17350,Maribeth Dona,consumer,united states,lancaster,ohio,43130,east,OFF-BI-10001757,office supplies,binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,6,0.7,-6.4944,6,-0.7333333333333333,2016,9,yes
7524,CA-2016-162383,2016-09-05,2016-09-11,standard class,MD-17350,Maribeth Dona,consumer,united states,lancaster,ohio,43130,east,FUR-CH-10004477,furniture,chairs,"Global Push Button Manager's Chair, Indigo",85.246,2,0.3,-1.2178,6,-0.014285714285714287,2016,9,yes
7525,CA-2014-125731,2014-09-10,2014-09-16,standard class,CL-12565,Clay Ludtke,consumer,united states,gresham,oregon,97030,west,OFF-EN-10003072,office supplies,envelopes,Peel & Seel Envelopes,21.728,7,0.2,7.6048,6,0.35,2014,9,no
7526,CA-2014-125731,2014-09-10,2014-09-16,standard class,CL-12565,Clay Ludtke,consumer,united states,gresham,oregon,97030,west,FUR-CH-10003973,furniture,chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,0.2,148.704,6,0.1,2014,9,no
7527,US-2017-106145,2017-09-26,2017-09-26,same day,RA-19885,Ruben Ausman,corporate,united states,san francisco,california,94109,west,OFF-EN-10001028,office supplies,envelopes,Staple envelope,71.88,6,0.0,33.0648,0,0.46,2017,9,no
7528,US-2017-106145,2017-09-26,2017-09-26,same day,RA-19885,Ruben Ausman,corporate,united states,san francisco,california,94109,west,FUR-FU-10003829,furniture,furnishings,Stackable Trays,9.24,3,0.0,2.9568,0,0.31999999999999995,2017,9,no
7529,US-2017-106145,2017-09-26,2017-09-26,same day,RA-19885,Ruben Ausman,corporate,united states,san francisco,california,94109,west,OFF-PA-10002245,office supplies,paper,Xerox 1895,35.88,6,0.0,16.146,0,0.45,2017,9,no
7530,US-2017-106145,2017-09-26,2017-09-26,same day,RA-19885,Ruben Ausman,corporate,united states,san francisco,california,94109,west,OFF-BI-10002215,office supplies,binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.538,0,0.325,2017,9,no
7531,US-2017-106145,2017-09-26,2017-09-26,same day,RA-19885,Ruben Ausman,corporate,united states,san francisco,california,94109,west,OFF-BI-10003925,office supplies,binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,3,0.2,314.2719,0,0.3375,2017,9,no
7532,CA-2016-107146,2016-06-17,2016-06-19,first class,LC-16885,Lena Creighton,consumer,united states,longmont,colorado,80501,west,FUR-FU-10002298,furniture,furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352,3,0.2,-13.3176,2,-0.05000000000000001,2016,6,no
7533,CA-2016-107146,2016-06-17,2016-06-19,first class,LC-16885,Lena Creighton,consumer,united states,longmont,colorado,80501,west,FUR-CH-10004853,furniture,chairs,"Global Manager's Adjustable Task Chair, Storm",483.136,4,0.2,54.3528,2,0.1125,2016,6,no
7534,US-2017-134642,2017-02-25,2017-03-01,standard class,SW-20245,Scot Wooten,consumer,united states,greenville,north carolina,27834,south,FUR-CH-10002880,furniture,chairs,"Global High-Back Leather Tilter, Burgundy",196.784,2,0.2,-22.1382,4,-0.11250000000000002,2017,2,no
7535,US-2017-134642,2017-02-25,2017-03-01,standard class,SW-20245,Scot Wooten,consumer,united states,greenville,north carolina,27834,south,FUR-BO-10004709,furniture,bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798,4,0.025,2017,2,no
7536,US-2017-160143,2017-03-31,2017-04-07,standard class,HG-14965,Henry Goldwyn,corporate,united states,los angeles,california,90004,west,OFF-SU-10004231,office supplies,supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0.0,8.019,7,0.27,2017,3,no
7537,CA-2017-103415,2017-12-03,2017-12-08,standard class,MV-17485,Mark Van Huff,consumer,united states,houston,texas,77041,central,FUR-FU-10000820,furniture,furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592,2,0.6,-14.2716,5,-1.0499999999999998,2017,12,yes
7538,CA-2016-106460,2016-02-19,2016-02-22,second class,GT-14710,Greg Tran,consumer,united states,san francisco,california,94109,west,OFF-PA-10001736,office supplies,paper,Xerox 1880,70.88,2,0.0,33.3136,3,0.47000000000000003,2016,2,no
7539,US-2017-112347,2017-12-02,2017-12-06,standard class,BS-11380,Bill Stewart,corporate,united states,denver,colorado,80219,west,OFF-ST-10003306,office supplies,storage,Letter Size Cart,114.288,1,0.2,12.8574,4,0.1125,2017,12,no
7540,US-2017-112347,2017-12-02,2017-12-06,standard class,BS-11380,Bill Stewart,corporate,united states,denver,colorado,80219,west,OFF-BI-10003707,office supplies,binders,Aluminum Screw Posts,36.624,8,0.7,-24.416,4,-0.6666666666666666,2017,12,yes
7541,US-2017-112347,2017-12-02,2017-12-06,standard class,BS-11380,Bill Stewart,corporate,united states,denver,colorado,80219,west,FUR-BO-10003546,furniture,bookcases,Hon 4-Shelf Metal Bookcases,242.352,8,0.7,-363.528,4,-1.5,2017,12,yes
7542,US-2017-112347,2017-12-02,2017-12-06,standard class,BS-11380,Bill Stewart,corporate,united states,denver,colorado,80219,west,TEC-PH-10000213,technology,phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616,2,0.2,4.9616,4,0.09999999999999999,2017,12,no
7543,US-2017-112347,2017-12-02,2017-12-06,standard class,BS-11380,Bill Stewart,corporate,united states,denver,colorado,80219,west,FUR-FU-10001488,furniture,furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",508.704,6,0.2,0.0,4,0.0,2017,12,no
7544,US-2017-112347,2017-12-02,2017-12-06,standard class,BS-11380,Bill Stewart,corporate,united states,denver,colorado,80219,west,TEC-PH-10004833,technology,phones,Macally Suction Cup Mount,57.36,6,0.2,-14.34,4,-0.25,2017,12,no
7545,US-2017-112347,2017-12-02,2017-12-06,standard class,BS-11380,Bill Stewart,corporate,united states,denver,colorado,80219,west,FUR-CH-10002335,furniture,chairs,Hon GuestStacker Chair,906.68,5,0.2,68.001,4,0.07500000000000001,2017,12,no
7546,CA-2014-103492,2014-10-10,2014-10-15,standard class,CM-12715,Craig Molinari,corporate,united states,huntsville,texas,77340,central,TEC-PH-10001128,technology,phones,Motorola Droid Maxx,719.952,6,0.2,71.9952,5,0.09999999999999999,2014,10,no
7547,CA-2014-103492,2014-10-10,2014-10-15,standard class,CM-12715,Craig Molinari,corporate,united states,huntsville,texas,77340,central,TEC-PH-10004667,technology,phones,Cisco 8x8 Inc. 6753i IP Business Phone System,755.944,7,0.2,66.1451,5,0.08750000000000001,2014,10,no
7548,CA-2014-103492,2014-10-10,2014-10-15,standard class,CM-12715,Craig Molinari,corporate,united states,huntsville,texas,77340,central,OFF-BI-10004817,office supplies,binders,GBC Personal VeloBind Strips,11.98,5,0.8,-19.168,5,-1.5999999999999999,2014,10,yes
7549,CA-2014-103492,2014-10-10,2014-10-15,standard class,CM-12715,Craig Molinari,corporate,united states,huntsville,texas,77340,central,OFF-BI-10004140,office supplies,binders,Avery Non-Stick Binders,0.898,1,0.8,-1.5715,5,-1.7499999999999998,2014,10,yes
7550,CA-2016-136595,2016-09-05,2016-09-07,first class,EM-13825,Elizabeth Moffitt,corporate,united states,houston,texas,77036,central,FUR-FU-10004671,furniture,furnishings,"Executive Impressions 12"" Wall Clock",21.204,3,0.6,-11.6622,2,-0.55,2016,9,yes
7551,CA-2014-140396,2014-11-20,2014-11-25,standard class,KH-16330,Katharine Harms,corporate,united states,new york city,new york,10024,east,OFF-EN-10002592,office supplies,envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",34.74,3,0.0,17.37,5,0.5,2014,11,no
7552,CA-2014-140396,2014-11-20,2014-11-25,standard class,KH-16330,Katharine Harms,corporate,united states,new york city,new york,10024,east,TEC-PH-10004447,technology,phones,Toshiba IPT2010-SD IP Telephone,833.94,6,0.0,216.8244,5,0.25999999999999995,2014,11,no
7553,CA-2014-140396,2014-11-20,2014-11-25,standard class,KH-16330,Katharine Harms,corporate,united states,new york city,new york,10024,east,OFF-BI-10003669,office supplies,binders,3M Organizer Strips,12.96,3,0.2,4.536,5,0.3499999999999999,2014,11,no
7554,CA-2014-140396,2014-11-20,2014-11-25,standard class,KH-16330,Katharine Harms,corporate,united states,new york city,new york,10024,east,OFF-PA-10000223,office supplies,paper,Xerox 2000,25.92,4,0.0,12.4416,5,0.4799999999999999,2014,11,no
7555,CA-2014-114181,2014-05-10,2014-05-14,second class,AF-10885,Art Foster,consumer,united states,philadelphia,pennsylvania,19134,east,FUR-BO-10004467,furniture,bookcases,Bestar Classic Bookcase,349.965,7,0.5,-216.9783,4,-0.62,2014,5,yes
7556,CA-2014-114181,2014-05-10,2014-05-14,second class,AF-10885,Art Foster,consumer,united states,philadelphia,pennsylvania,19134,east,OFF-AR-10000716,office supplies,art,DIXON Ticonderoga Erasable Checking Pencils,22.32,5,0.2,5.301,4,0.23750000000000002,2014,5,no
7557,CA-2017-159506,2017-11-27,2017-12-02,standard class,JR-16210,Justin Ritter,corporate,united states,columbus,indiana,47201,central,OFF-PA-10003641,office supplies,paper,Xerox 1909,158.28,6,0.0,72.8088,5,0.46,2017,11,no
7558,CA-2017-159506,2017-11-27,2017-12-02,standard class,JR-16210,Justin Ritter,corporate,united states,columbus,indiana,47201,central,OFF-BI-10004519,office supplies,binders,GBC DocuBind P100 Manual Binding Machine,497.94,3,0.0,224.073,5,0.45,2017,11,no
7559,US-2014-137155,2014-11-01,2014-11-05,standard class,DL-12925,Daniel Lacy,consumer,united states,long beach,new york,11561,east,OFF-AP-10002518,office supplies,appliances,Kensington 7 Outlet MasterPiece Power Center,533.94,3,0.0,154.8426,4,0.29,2014,11,no
7560,US-2014-137155,2014-11-01,2014-11-05,standard class,DL-12925,Daniel Lacy,consumer,united states,long beach,new york,11561,east,OFF-PA-10000806,office supplies,paper,Xerox 1934,167.94,3,0.0,82.2906,4,0.49,2014,11,no
7561,US-2014-137155,2014-11-01,2014-11-05,standard class,DL-12925,Daniel Lacy,consumer,united states,long beach,new york,11561,east,FUR-FU-10003142,furniture,furnishings,"Master Big Foot Doorstop, Beige",31.68,6,0.0,9.8208,4,0.31,2014,11,no
7562,CA-2016-105746,2016-12-30,2017-01-01,first class,BD-11605,Brian Dahlen,consumer,united states,lancaster,pennsylvania,17602,east,FUR-CH-10000454,furniture,chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",170.786,1,0.3,0.0,2,0.0,2016,12,yes
7563,US-2016-104815,2016-09-03,2016-09-07,standard class,RB-19570,Rob Beeghly,consumer,united states,chicago,illinois,60610,central,FUR-BO-10003894,furniture,bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",198.744,4,0.3,0.0,4,0.0,2016,9,yes
